¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67273
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81499
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96275
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11626
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27585
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45989
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65277
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85412
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06433
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.284
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59725
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29161
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2848
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174201
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382414
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601074
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836298
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089997
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38957
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717935
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078094
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452515
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708823
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970337
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249462
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547972
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867952
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33359
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59569
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73438
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87841
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02803
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18347
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35667
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54443
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74032
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94477
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15832
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38153
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74158
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81433
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40074
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173097
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382011
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60079
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83599
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091059
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391783
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720385
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080754
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477309
µ(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727345
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990027
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270486
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570435
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908286
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38367
(435.62, 13.89, 288.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65761
