¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20728
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30438
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40488
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50896
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61952
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74563
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87637
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.4075
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611551
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645484
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681036
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718359
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757423
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798235
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840896
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885391
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931801
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98016
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03044
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08279
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13721
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19376
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27134
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37247
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47715
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5856
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71147
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84275
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602182
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635971
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671459
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708635
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747593
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788321
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830851
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875216
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921494
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969698
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01989
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07208
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12632
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18271
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24125
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30204
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36507
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44794
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55712
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67998
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594001
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627672
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663044
…(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700123
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738983
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779613
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822001
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866286
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912443
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960525
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01057
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06266
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11682
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17305
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23146
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29213
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35499
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42026
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48794
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55802
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586899
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620525
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655808
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69282
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731569
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772066
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814385
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858603
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904645
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952637
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00259
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05459
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1086
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16472
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22306
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28356
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34635
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41148
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47899
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55051
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580957
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614525
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649706
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68668
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72537
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765808
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808045
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85216
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898163
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946028
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995918
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04781
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10172
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15778
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21599
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27636
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33908
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40409
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47341
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54545
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57375
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576153
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609671
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644822
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681725
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720342
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760707
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802915
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846954
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892864
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940699
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990496
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04231
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09618
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15214
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21027
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27064
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33339
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40039
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46984
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54183
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.38192
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57255
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605981
(368.54, 8.64, 322.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64109
