¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043375
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456964
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902761
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38591
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926107
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11324
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78228
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14154
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4782
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56327
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65155
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74312
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83808
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93647
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03847
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14414
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25361
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36695
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48433
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60588
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802096
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972569
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152889
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343915
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546603
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761979
(373.19, 10.74, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033552
