¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5825
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37462
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26173
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48812
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38123
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06047
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50311
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28527
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47132
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381857
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605088
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845555
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105294
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386665
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69245
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025884
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390859
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791919
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234787
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726079
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27428
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88964
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58526
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3778
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27564
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47795
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36534
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07975
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57081
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9934
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36375
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382653
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605968
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846499
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10632
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387775
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693653
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027189
(335.83, 7.49, 352.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392277
