¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49826
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59376
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69292
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173757
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403019
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650959
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921265
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224554
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556841
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908451
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293008
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71821
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237272
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598445
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990603
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41775
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9417
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1675
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0674
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12032
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3068
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50045
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75633
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44621
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75401
(336.22, 7.23, 312.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82476
