¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365569
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775502
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13552
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50612
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90658
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33319
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52396
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6033
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68594
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77189
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8613
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95418
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05067
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15083
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25475
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36258
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50365
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556702
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859739
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212222
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555712
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930554
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34121
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757174
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09855
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46628
(426.04, 9.81, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86349
