¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87094
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71578
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81402
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21059
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29484
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2944
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03354
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239877
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366685
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474047
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586081
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703081
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825334
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953221
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087061
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22724
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374209
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575521
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926787
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244783
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551437
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883171
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243114
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614678
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805179
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.162
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88151
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71251
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8058
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17938
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21204
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09805
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025724
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231516
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366081
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473424
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585419
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702387
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824641
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952503
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086295
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226437
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373375
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52756
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802662
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146055
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445029
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768165
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118386
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499285
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816668
¹(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17177
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89268
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72447
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79827
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14901
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15222
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90509
(401.95, 14.89, 309.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017962
