¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447423
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.506427
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567588
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.630919
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.69662
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764699
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835327
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908608
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984656
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063606
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14557
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230726
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319247
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411311
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5176
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625609
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738309
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855912
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9788
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107222
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241595
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382219
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529605
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684122
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846357
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016808
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183647
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233149
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.284396
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337466
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392395
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449336
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.50828
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569359
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.632667
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698285
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766345
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836899
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910136
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986079
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06496
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146861
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23195
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320414
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412386
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510711
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622416
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735788
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854159
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977844
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107164
ˆ(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242441
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384062
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532542
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68825
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851712
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023556
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183434
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.232893
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.284129
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337187
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392132
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449009
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508005
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569073
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.632351
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697997
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766029
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836581
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909795
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985749
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064606
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146519
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231597
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320015
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411982
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508852
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628988
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742579
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861208
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985152
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11474
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250325
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392285
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541086
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697152
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861044
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033233
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183646
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233157
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.284388
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337439
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392417
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449294
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508261
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569365
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.632649
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698305
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766349
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836918
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910088
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986091
‰(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064939
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146882
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231984
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320404
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412382
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508027
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628106
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750297
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869204
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993431
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123307
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259244
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401575
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550718
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707228
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871511
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044229
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.184398
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233907
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.285145
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338236
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393221
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450166
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509122
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570238
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.633568
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699215
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767284
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837876
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911104
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987108
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066025
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147941
(422.74, 8.85, 363.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233093
