¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515329
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923307
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373863
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873842
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32477
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73351
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55566
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19572
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06548
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75525
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69525
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8292
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18495
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560126
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972736
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428613
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934869
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32894
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73805
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74138
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53352
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63923
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25438
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9973
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1704
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54341
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225797
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605004
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022307
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483569
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955304
(424.86, 9.43, 363.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33328
