¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477455
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845383
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24024
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64656
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07954
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52079
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00056
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52969
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09563
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71727
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41299
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27203
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35847
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98298
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10612
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924253
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204016
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483812
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784722
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109154
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459946
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82916
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22097
(424.46, 9.28, 364.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62563
