¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497888
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876553
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292008
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749824
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25664
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82082
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45238
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16426
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97253
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8981
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96826
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17393
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67367
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41063
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42285
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69683
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241977
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520574
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822662
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151308
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50186
(365.35, 7.01, 354.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880953
