¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257612
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533431
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822775
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140008
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489396
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875974
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317393
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821452
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392068
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990699
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67313
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18043
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23444
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29067
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34915
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40997
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47312
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53876
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60689
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67753
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75087
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82688
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90567
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.313184
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.814451
(372.95, 6.99, 361.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.965776
