¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87623
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34313
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59451
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85904
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13777
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43187
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74248
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07103
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39436
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64869
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91497
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19401
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48673
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79399
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33462
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444546
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713422
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003706
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317981
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659272
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031214
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429429
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861196
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33603
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86057
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36343
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61576
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88132
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1612
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45647
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76838
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09833
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44156
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69779
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96611
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24732
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5423
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09702
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436003
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704244
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993776
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307196
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647556
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01839
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417758
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84841
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32191
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82821
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33947
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63805
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90474
¶(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18577
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48233
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79563
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12708
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47819
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74884
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01929
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32862
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86983
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45592
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42746
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695054
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983825
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296408
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635822
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005599
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40613
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835628
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30784
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79078
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29838
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66148
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9293
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21159
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50948
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82422
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15719
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51002
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80196
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12819
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65228
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21915
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418937
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685793
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973843
(405.65, 14.89, 306.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285611
