¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982651
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53869
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13518
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83947
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67854
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62273
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14088
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67438
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49197
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47396
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66806
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86905
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07707
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24506
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81892
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443789
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936394
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48692
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06562
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75416
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57316
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51131
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12662
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65902
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46623
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31188
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70918
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91096
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11987
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40562
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94405
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404093
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88991
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43087
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0029
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66915
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4682
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38364
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11276
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64406
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4399
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22251
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75315
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95583
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38114
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34937
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364271
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843203
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37476
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94025
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58447
„(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36372
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25736
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06384
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62956
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41299
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12878
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78011
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0037
(418.29, 8.30, 365.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69762
