¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625315
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992775
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368945
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822895
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55852
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41508
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43696
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46218
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69455
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21136
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91248
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72347
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51586
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4592
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261449
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477526
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710064
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960984
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232547
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530248
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860731
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222806
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615997
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959264
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332453
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739622
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43011
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26479
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41083
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40032
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59499
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07907
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78918
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63381
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40904
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36857
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260609
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476589
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709069
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959944
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231368
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527144
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857308
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21908
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585512
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926219
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296519
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700375
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30445
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11799
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38467
‡(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36977
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52748
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94854
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66742
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50211
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30404
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27975
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259755
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475714
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708093
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958858
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230248
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524803
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853916
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215357
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555522
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893683
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261158
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661755
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18143
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97459
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26949
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33917
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49128
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86381
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54721
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34744
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20074
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19273
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258913
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4748
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707129
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957829
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229121
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523575
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850485
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211587
(333.77, 7.48, 357.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525948
