¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05376
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36919
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70492
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96008
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22273
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49908
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99327
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95169
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87409
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09922
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33525
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59388
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86231
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27808
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547283
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841676
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164902
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52142
(332.31, 6.62, 322.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779428
