¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056102
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163933
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27623
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470048
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797132
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155472
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549633
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922276
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231095
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933587
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006498
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081938
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15169
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223986
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298946
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376724
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457421
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541146
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628087
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718397
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812228
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909752
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011191
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116721
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242914
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39732
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70584
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054852
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43828
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829862
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131028
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454988
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981261
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055539
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125811
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196719
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270289
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346574
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425719
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507796
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593047
(434.84, 14.66, 315.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681554
