¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253294
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46995
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703245
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954986
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22752
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509388
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758595
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026132
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314082
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624805
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960996
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456659
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27089
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1127
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56065
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08145
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65336
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17158
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05861
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76738
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99285
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.40579
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.93371
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047177
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248608
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464876
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697745
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949081
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221112
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503272
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752048
(401.11, 14.09, 248.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01912
