¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97965
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09915
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22298
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35126
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48415
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62181
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76431
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91189
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774082
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043672
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336771
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656513
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006627
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391654
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816916
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272617
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77365
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34426
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89132
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3755
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90655
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06392
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64264
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39435
(332.84, 6.74, 314.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01078
