¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50254
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88272
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23769
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51948
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80008
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09478
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40454
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73048
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07378
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32622
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533777
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75649
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99599
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258246
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543096
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852414
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174889
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48644
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824092
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191157
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591558
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02999
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40868
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65525
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91344
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20487
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51406
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8426
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19234
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56528
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9221
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2793
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61549
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90029
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19936
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51382
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84481
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43819
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321108
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528328
(426.70, 9.84, 362.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750642
