¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811977
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38541
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79157
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23253
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71287
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84665
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98088
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12002
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2637
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41167
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56516
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72443
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88971
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06134
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23959
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64664
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10718
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53222
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776861
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041638
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329112
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642227
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984524
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360233
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790819
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270483
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807059
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37317
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77832
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21812
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69719
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91383
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04974
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19062
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33513
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48497
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64041
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80171
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96912
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14296
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32354
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69939
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.754
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529705
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774162
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038721
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325928
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638717
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98068
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356036
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786692
¼(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265866
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801888
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36139
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76555
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20428
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68207
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9832
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12086
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26264
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40899
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56075
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71821
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88162
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05125
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22741
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41041
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75431
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527143
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771372
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035717
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322644
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635148
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976793
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351974
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782406
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261099
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796542
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38151
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76156
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19094
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66756
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05488
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19403
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33703
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48529
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63908
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79865
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96426
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13618
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31476
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50028
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81141
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524539
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768541
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032635
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319285
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631508
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972795
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347941
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777972
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256123
¶(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790952
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.393
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79905
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21275
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6612
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12885
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26895
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41387
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56415
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72004
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88179
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04968
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22401
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40508
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59323
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87076
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521828
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765651
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029489
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315862
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627767
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968672
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343796
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773333
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250986
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78516
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38648
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83737
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25416
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70609
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17079
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33776
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4874
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64262
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80366
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9677
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13797
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31479
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49847
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68938
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9324
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519081
(440.79, 14.05, 276.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762673
