¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157293
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46828
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80877
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182997
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589605
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037777
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536785
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09573
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72594
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4419
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26228
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2115
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32227
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63955
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03792
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86066
(416.28, 7.97, 368.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80289
