¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40056
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68335
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97917
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774921
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94048
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116696
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300364
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492667
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689728
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902964
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131343
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376511
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640302
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913327
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185335
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478043
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746544
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976389
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221346
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517535
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834851
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17565
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53806
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95496
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43344
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95752
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36538
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76215
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83474
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61368
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1036
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37319
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65499
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94974
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776966
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942641
(397.14, 6.52, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119003
