¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348722
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4077
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568248
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828294
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114763
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431882
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142091
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584458
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984485
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265059
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53822
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67686
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82042
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96601
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11122
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26157
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41728
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57856
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93822
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49654
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.924693
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.96826
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.013378
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.060116
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.108449
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.158542
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.210377
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.26409
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.319674
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.377305
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486921
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738857
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015972
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322178
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949865
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367388
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75857
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022092
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305917
(334.68, 7.48, 353.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46967
