¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69606
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77425
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85561
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94019
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02811
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11941
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21418
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31289
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41625
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52339
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63447
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74955
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86876
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.899436
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165729
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447815
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251715
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606624
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994848
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421238
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911318
(373.02, 8.64, 340.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46658
