¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768445
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829237
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89224
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957475
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025063
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331678
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591871
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872412
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044744
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062276
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081106
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101215
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122652
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145447
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169546
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195038
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221951
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250256
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279974
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311174
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343862
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378054
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413787
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45108
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489987
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530568
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573143
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624924
(371.27, 6.48, 358.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678643
