¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30615
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48896
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67837
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87474
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07841
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24961
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38717
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54625
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70065
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85718
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01921
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18697
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598413
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898678
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189142
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482895
(371.08, 7.12, 352.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799896
