¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43911
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24053
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06182
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49578
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055451
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24283
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446699
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665321
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900377
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142081
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402772
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687568
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996422
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332441
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699265
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101287
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495501
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921946
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39013
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88031
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28953
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15322
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02656
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29434
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048735
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23567
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435519
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651081
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885068
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12886
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390463
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674284
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981991
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316723
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682091
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08243
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485499
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910978
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3781
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81641
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22056
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89626
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96354
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09759
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042138
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228611
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42797
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641521
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870837
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116747
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378377
¹(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661187
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967779
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301257
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665167
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063875
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475868
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900469
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36653
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75397
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15328
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65004
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67117
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035632
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221679
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420532
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633567
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862292
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107478
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36647
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648314
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953818
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286006
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648539
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045652
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466667
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890373
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3271
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69308
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08766
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51427
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39182
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55535
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029241
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214843
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413234
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625722
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853867
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099351
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358168
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63702
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940073
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271051
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632171
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027684
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457827
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880727
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27177
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63363
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02364
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44514
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1247
·(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23588
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022921
(433.26, 12.34, 338.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208129
