¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167147
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222381
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293259
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375997
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461929
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55116
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643932
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740378
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840722
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945139
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053836
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167089
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685181
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78366
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10082
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43347
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78277
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03535
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22004
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41141
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60973
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81535
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677643
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791637
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903549
(334.19, 7.51, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966136
