¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56861
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.13799
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508697
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73065
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969357
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226732
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504974
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806736
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920544
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033378
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150723
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274506
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457244
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649581
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852218
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065926
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283853
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479002
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684007
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899552
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12651
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54279
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08894
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7887
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2615
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67508
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19542
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70403
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45878
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17079
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21943
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.34163
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510001
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732077
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970884
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228353
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506758
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808706
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956963
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070985
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189558
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338617
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524428
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720043
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926201
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143744
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363369
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562096
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770949
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990599
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30422
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74539
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36051
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09044
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34094
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75199
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27884
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85323
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51072
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22797
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05685
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.55909
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511394
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733527
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972435
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23005
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508598
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810657
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994461
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109693
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229541
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404359
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593359
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792372
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002207
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223715
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445268
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647691
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8605
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08445
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49823
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96395
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64652
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16911
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42303
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83132
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36496
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94707
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56372
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28772
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9496
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.78998
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511563
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734987
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974027
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231757
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510439
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81268
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033059
(343.44, 7.13, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149561
