¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.168
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903633
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245105
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624216
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10551
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5027
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93021
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39574
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91519
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38422
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34455
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954574
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314095
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720587
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11921
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51393
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94243
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40908
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9421
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48963
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49648
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987786
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384045
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764074
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12962
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52522
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95469
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42245
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15552
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59417
(420.99, 8.73, 364.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57617
