¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.082536
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.149477
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.219264
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.292119
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.368207
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.447697
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.530845
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.617852
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.70895
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.808444
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.959138
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.096742
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.220125
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350481
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488363
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.634421
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78931
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953901
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129072
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315802
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51529
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61275
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10325
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63929
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22747
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87488
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.786113
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.840846
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.897768
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.957009
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.01867
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.08291
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.149861
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.219686
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.292549
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.368646
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.448172
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.531296
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.618308
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.70947
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.805016
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.933707
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.076452
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.198846
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32812
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464766
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.609492
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.762984
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926051
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099512
(332.72, 6.96, 326.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284372
