¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232299
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517765
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827867
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160705
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560295
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003905
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497576
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05749
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7681
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58958
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60738
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84424
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88441
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22995
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983641
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248422
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535223
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846904
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184546
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587999
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040888
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549017
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12235
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85232
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68753
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7415
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0092
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04101
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39986
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998524
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264532
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552715
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865942
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213358
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62954
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09017
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604174
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19202
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93727
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7864
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87738
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20007
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17685
(338.28, 6.95, 310.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57269
