¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51525
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80015
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72611
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73315
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84751
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70459
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29822
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28977
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19679
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068629
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265841
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477221
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704434
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949266
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213739
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513157
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842102
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202477
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598846
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036938
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523524
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0871
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74703
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50124
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37123
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43703
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70624
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6541
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59173
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68546
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5084
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97222
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9327
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94881
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061726
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258441
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469314
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69592
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940053
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203768
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497907
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825407
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184124
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578658
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014568
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498619
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04948
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70423
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45213
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31433
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35955
¹(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61326
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67204
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61188
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59683
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26502
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70238
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62423
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63555
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90217
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054906
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251113
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461466
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687464
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930956
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193956
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482737
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808846
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165958
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558638
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992371
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473938
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0121
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66174
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40339
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25789
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28276
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52129
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69089
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63313
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56685
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99718
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48173
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4146
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40572
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7688
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048128
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243876
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453682
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679123
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92195
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184212
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468266
(384.63, 13.47, 258.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792367
