¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8917
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24565
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40084
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77743
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41963
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4575
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13915
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318772
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510203
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714978
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935905
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173017
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44338
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742737
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06482
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416196
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80095
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224037
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560839
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912047
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29169
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70316
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12737
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7886
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60381
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4436
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21653
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5211
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19768
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25585
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41235
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78508
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43292
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42221
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142445
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322285
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513948
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718649
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938194
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175432
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448496
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744984
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067285
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418899
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803928
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226126
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551307
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901763
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28057
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67939
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09898
†(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76882
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59704
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41812
(371.57, 6.99, 356.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41601
