¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985224
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041601
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09989
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160282
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222813
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287592
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354661
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424196
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496193
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570852
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648221
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728482
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811712
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898067
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987719
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080761
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17744
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277864
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392757
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521662
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656296
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797046
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944284
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098409
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373792
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480946
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.593348
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711302
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819929
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870545
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922947
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977191
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033334
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091475
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15166
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213985
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278603
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345447
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414732
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486484
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560882
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638032
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718011
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800977
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887013
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976384
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069135
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165477
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265586
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36959
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482071
³(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615253
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754488
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900073
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091516
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411612
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.520474
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.634663
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754559
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81299
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863466
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915704
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969789
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025813
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083756
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143785
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205935
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270291
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336964
(429.74, 10.69, 355.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406059
