¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682939
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911136
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209653
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617682
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069835
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529768
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838811
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04445
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26042
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48753
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72651
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97835
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13819
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25966
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38555
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51607
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67171
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84727
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03005
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22038
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41873
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63151
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87407
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12816
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39452
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50259
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90808
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33927
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49076
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73624
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98038
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677313
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906635
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178886
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583687
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03204
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525347
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81811
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02282
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23779
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46379
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70162
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9522
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16388
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28598
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41254
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54589
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71598
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.893
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07726
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26917
…(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46918
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67996
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92449
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18068
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44923
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77889
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20035
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11609
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48886
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79391
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03937
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671865
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902364
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150944
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549629
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994181
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489019
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798244
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00203
(332.42, 6.54, 315.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21604
