¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14581
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25206
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36203
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857548
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098428
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35794
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638346
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931382
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246666
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592417
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972115
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295795
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632632
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02156
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4448
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03299
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21179
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39787
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5916
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79343
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01214
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24496
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3703
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45501
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53801
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62131
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70773
(366.99, 9.77, 330.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79728
