¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11082
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94961
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81166
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52465
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411315
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721999
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061114
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432671
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848131
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309609
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815928
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38214
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06386
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90225
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7679
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47572
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3946
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70377
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041165
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410769
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823565
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278205
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780923
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34287
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01666
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85436
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7244
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5914
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381711
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686947
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021063
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388707
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797497
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246715
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745792
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30349
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97013
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.806
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68126
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92488
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370203
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674431
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006071
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368983
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769049
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215156
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710622
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26404
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92807
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75717
(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63843
‡(376.46, 7.99, 344.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27011
