¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05524
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36874
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69612
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09785
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0083
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15485
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30664
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4638
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62648
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79495
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96931
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13339
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28813
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44835
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61426
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314391
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597933
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920341
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272619
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659051
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084773
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556023
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07841
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63898
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26732
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98919
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55358
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17576
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05243
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12252
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99011
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88214
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18924
(332.11, 6.45, 316.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50987
