¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338386
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388919
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441393
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495922
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552508
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611206
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557402
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715811
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883112
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060093
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247516
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313625
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323154
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333798
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364789
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461511
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561931
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666272
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774711
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887424
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004696
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126752
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253799
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386149
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52414
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654308
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76616
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882307
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002952
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128275
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220395
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268244
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317996
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369674
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423355
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479054
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536865
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554583
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712889
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88004
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056837
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24404
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281595
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290903
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301387
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312927
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325615
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370076
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468617
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570974
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677346
‚(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787925
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902903
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022583
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147181
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276934
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41217
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553233
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665555
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780101
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899081
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022635
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151142
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249456
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30035
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353238
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408116
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465095
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552056
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710218
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877249
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053864
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240876
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250824
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259937
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27021
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281562
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294033
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307645
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322405
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378461
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478971
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583415
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691987
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804893
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922329
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04463
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17197
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304676
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443011
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569196
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682277
(370.79, 6.86, 356.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7997
