¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973481
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203913
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190818
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831508
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07713
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23326
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3959
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56535
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74209
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92649
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09338
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17536
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26027
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3482
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43922
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53344
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63097
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73195
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83646
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9431
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0514
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16355
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27967
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39987
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434034
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670378
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913929
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103669
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30523
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519698
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748378
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979486
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210258
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198715
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870682
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07229
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22829
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3907
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56001
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73654
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92075
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11304
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20195
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2873
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37568
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46715
(334.97, 7.14, 313.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56191
