¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530607
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810891
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102127
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417233
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751696
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106472
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492754
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919693
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31724
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68089
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07287
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59049
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79917
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84062
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88423
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93012
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97826
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0287
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08153
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13675
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19437
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25454
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31725
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38256
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45049
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52118
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59469
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.671
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734474
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974663
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233693
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526099
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798801
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089052
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403044
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738142
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091749
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476691
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903715
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31168
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70416
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09792
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46563
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83542
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87716
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92113
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96731
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01579
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0666
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11975
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17535
€(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23336
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29392
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.357
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42273
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49111
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56222
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63614
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71294
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729865
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971813
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230613
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518592
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786819
(397.57, 7.13, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076128
