¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70435
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891035
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091311
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305362
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530372
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773051
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03555
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320403
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571868
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778275
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99745
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250252
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570927
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897337
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189521
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503021
(376.52, 14.33, 300.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84016
