¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447256
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759405
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100153
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473482
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884308
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338485
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796033
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17746
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57386
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00414
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54381
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14967
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70452
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20953
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75848
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53035
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55812
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75367
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52903
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82033
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.036
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186746
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406218
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642837
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898666
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165151
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452565
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765198
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106457
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480427
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892008
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346977
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794846
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18012
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57678
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00728
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55301
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15988
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6981
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20256
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75092
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53197
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5359
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77467
(378.73, 7.34, 354.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57552
