¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750767
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858041
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970285
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137145
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412532
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736825
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244744
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836805
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26326
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75242
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52606
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17403
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32668
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43771
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53298
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63164
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73376
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8395
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94894
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06224
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1795
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28982
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39476
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50345
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61596
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73243
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66235
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765492
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873406
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98628
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150204
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441113
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886941
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419247
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042059
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33986
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85559
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71053
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24814
(335.92, 7.35, 348.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36565
