¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772498
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910291
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054326
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204919
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362543
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527603
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700668
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882257
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072973
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273443
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628925
(338.22, 7.00, 315.42) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 18.2398
(338.22, 7.00, 315.42) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 18.41412
(338.22, 7.00, 315.42) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.28584
(338.22, 7.00, 315.42) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.82956
(338.22, 7.00, 315.42) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.84137
(338.22, 7.00, 315.42) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.82387
(338.22, 7.00, 315.42) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.45206
(338.22, 7.00, 315.42) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.88249
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771377
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95053
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179968
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450761
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74743
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439368
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563044
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69208
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826743
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96744
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114543
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268387
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429518
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598318
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775364
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96124
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156531
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361957
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663816
(338.22, 7.00, 315.42) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 19.21181
(338.22, 7.00, 315.42) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.07872
(338.22, 7.00, 315.42) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.8404
(338.22, 7.00, 315.42) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.82452
(338.22, 7.00, 315.42) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.91897
(338.22, 7.00, 315.42) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.25985
(338.22, 7.00, 315.42) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.57524
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777069
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948287
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155027
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423485
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717475
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366764
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487741
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613932
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745609
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883126
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026825
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177134
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334419
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499159
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671872
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853123
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043465
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24356
(338.22, 7.00, 315.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453197
(338.22, 7.00, 315.42) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 19.00831
(338.22, 7.00, 315.42) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.87909
(338.22, 7.00, 315.42) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.65372
(338.22, 7.00, 315.42) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.63795
