¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32302
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49414
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67267
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85905
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05366
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15268
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23923
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32878
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42152
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51676
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61276
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71215
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81502
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92151
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03177
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1459
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26405
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321672
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550785
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798194
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009236
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206203
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415659
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622629
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833578
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057806
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393073
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644136
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870286
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01204
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15949
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31869
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48969
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66803
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8542
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04868
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18073
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2677
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3578
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45086
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54405
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64053
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74043
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84381
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95082
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06163
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17633
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29508
(334.66, 7.13, 313.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320896
