¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10636
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34475
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457401
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729274
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022908
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341055
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686811
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063904
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476685
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930447
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43144
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98739
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60779
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27354
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.937
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71116
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59274
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46466
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31465
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70923
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18436
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86375
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460417
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732516
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026444
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3449
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691008
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068466
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481709
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935947
(320.69, 7.17, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43754
