¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07837
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14562
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21531
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28748
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36224
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43971
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51986
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432286
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655813
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896477
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156325
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437635
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745009
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084716
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456867
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64575
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816044
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994514
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181728
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378382
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486514
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530791
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576941
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624969
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674954
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726906
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780888
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836946
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895173
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955549
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01818
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08313
(342.18, 7.15, 364.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15041
