¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20675
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74152
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33185
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41761
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93493
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35263
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42752
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50578
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58753
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67281
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76167
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06536
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25762
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80332
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93772
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07718
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22184
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37185
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891255
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112844
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352741
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61324
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897091
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196704
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533508
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90825
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323526
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784791
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294382
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942633
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66026
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15816
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68812
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27281
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45269
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93026
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12321
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20488
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.281
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36048
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4434
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5299
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61998
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71375
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8113
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97072
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56782
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94658
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09309
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896387
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118381
ƒ(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358723
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619767
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902011
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201439
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538763
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914099
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330018
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787521
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29731
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945971
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6151
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1105
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63569
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21491
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48718
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92541
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77258
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99012
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06411
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14145
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22221
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30642
(335.61, 7.23, 312.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39418
