¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15799
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35789
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56636
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79172
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03921
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29851
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93856
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67724
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20757
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362147
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628801
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91679
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114347
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321104
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539951
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77198
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100763
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472536
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796585
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94189
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0931
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25053
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4145
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58544
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76369
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00456
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28354
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54655
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72147
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90357
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09326
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29094
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49713
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71227
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94225
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19761
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65766
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36607
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11278
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349124
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614761
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901557
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107536
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313869
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532326
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763877
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040604
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407163
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777728
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922398
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07295
´(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22969
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39296
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56314
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74058
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92577
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1829
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47268
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66291
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84311
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03078
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22635
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4303
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64307
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86519
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1001
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38971
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06986
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82512
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336078
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60071
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886374
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101058
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307077
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52513
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756258
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001696
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342936
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736229
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904018
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05394
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21002
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3726
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54209
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71877
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90316
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09565
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36968
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60641
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78477
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9705
(408.03, 14.94, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16405
