¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666881
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085763
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549524
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980604
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45401
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97634
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55538
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28452
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16071
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50017
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77924
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57941
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74237
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47925
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328808
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549254
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786661
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043018
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320639
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617649
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935952
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283308
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6638
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082339
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551917
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942282
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40819
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92568
(336.73, 7.22, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49914
