¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084492
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380203
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699723
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045954
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437364
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866391
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3014
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77818
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26699
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94522
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6836
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84142
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5126
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74162
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97995
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22804
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48643
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7558
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45808
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91986
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40956
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94558
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50168
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02666
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58382
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69517
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47173
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28323
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299806
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556899
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817352
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09232
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38866
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708843
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055857
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449254
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862223
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29683
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77321
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2632
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25865
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78254
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95817
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39856
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62398
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85847
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10256
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35677
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62167
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09797
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5515
ƒ(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02069
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5185
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07152
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57307
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10481
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66942
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63605
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41176
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309128
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566278
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824689
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100237
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397194
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718087
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06588
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460471
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8582
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29248
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76839
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58697
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88249
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07186
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28792
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50986
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74071
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98099
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23114
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49177
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76345
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20012
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65012
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12708
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63341
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14219
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65032
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18931
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86343
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58387
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318382
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575301
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832136
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108246
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405831
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727427
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076023
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456964
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854385
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28825
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76379
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42451
‡(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8497
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10708
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85924
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75202
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13205
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36455
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60661
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85883
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12182
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39613
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68248
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12505
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5785
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05944
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57025
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10057
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61559
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16227
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81112
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327627
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582318
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839659
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116348
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414199
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735531
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083812
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442961
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835915
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26463
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73409
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57122
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91535
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97927
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04575
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50426
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35002
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92778
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17719
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41498
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66272
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92093
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19029
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47145
(371.41, 6.53, 358.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94438
