¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581693
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820692
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120137
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442109
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789145
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16426
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52621
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853882
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980849
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11435
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25491
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40307
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55943
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724627
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899429
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062081
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140503
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213325
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288749
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366853
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447789
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531669
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618589
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708711
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802195
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899141
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999746
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104149
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212578
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325208
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443188
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567204
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69624
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936375
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245213
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577645
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936411
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32472
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863072
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990459
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124466
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265541
(437.99, 15.10, 252.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414243
