¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35789
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76173
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14669
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56196
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00533
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58305
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17793
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92661
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98458
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6789
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50635
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748845
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02261
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295963
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589979
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906946
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249657
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589119
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947899
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33615
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74065
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12398
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53748
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9815
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53715
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12751
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86149
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86609
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60471
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44405
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88356
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733827
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007321
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279563
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572327
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887903
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229759
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57082
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9281
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31474
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72009
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1019
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51365
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95899
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49209
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07799
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7974
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75069
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53191
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38344
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14714
‚(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718885
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992175
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263306
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554802
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869015
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21132
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552824
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908703
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2937
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70014
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0804
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49048
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93556
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44794
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02947
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73424
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59355
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46055
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32457
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08257
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70397
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97646
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247186
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537481
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850273
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193037
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535105
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889533
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27296
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6807
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05953
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46797
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91383
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40458
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9819
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67205
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52626
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39048
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26739
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01984
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689057
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960454
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231176
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520272
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831716
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17486
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517676
(425.27, 9.57, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870729
