¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988177
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349164
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74569
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11558
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397205
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698249
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02078
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44806
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92054
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69985
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619898
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788758
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969012
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161823
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368417
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59044
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829505
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087687
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367303
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67107
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002213
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364549
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762597
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143425
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426841
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729938
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13556
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57825
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08195
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03044
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.626704
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796017
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976752
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170089
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377325
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599967
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839767
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098826
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379329
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684184
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016527
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380209
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779837
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17217
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460937
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842845
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2585
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71246
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35875
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70837
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.633302
·(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803375
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984621
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178484
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386355
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609675
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850258
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110115
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391598
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69752
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03106
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396139
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797393
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207973
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568154
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9592
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38517
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85093
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64936
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94128
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63832
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.810877
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992608
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187065
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395499
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619543
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860917
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121623
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404087
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711058
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045895
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412412
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815283
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245296
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678386
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07895
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51573
(432.88, 11.21, 353.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9938
