¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705038
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25181
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86554
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56734
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24727
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06662
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80278
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61776
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06363
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55599
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00327
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97332
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368997
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591713
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831651
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090793
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371524
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676562
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009253
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373324
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773446
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2152
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705336
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25212
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86593
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55616
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26035
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07231
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81971
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65516
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98877
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76106
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2713
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1066
(400.46, 7.22, 365.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369094
