¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50413
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653168
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853089
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064025
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284446
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518578
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767677
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135682
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681711
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30048
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79165
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34522
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69993
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81313
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93035
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05174
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17747
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3077
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44261
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5824
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79925
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90948
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94938
(341.51, 7.45, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99148
