¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272378
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629457
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95696
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320294
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715857
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5195
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80473
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1063
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42557
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91468
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06498
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20429
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34862
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49816
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65316
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81386
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98051
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14197
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2979
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43187
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53166
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62027
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71081
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8047
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185593
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420621
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675252
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951984
(334.87, 7.16, 313.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241734
