¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73972
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84276
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94944
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05984
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17416
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29251
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300929
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529323
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775982
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99259
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189052
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398025
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620667
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83286
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057034
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396014
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744888
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895998
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04795
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20617
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37105
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54291
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72223
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90937
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10492
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2034
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2905
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38067
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47403
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57067
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66789
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76795
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8715
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97868
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08967
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20456
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32351
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300534
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528894
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775508
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002063
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199117
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408705
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628322
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83967
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064282
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303429
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640722
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908295
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05084
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20321
ı(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36799
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53976
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71893
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90599
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10134
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23307
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32067
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4114
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50528
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60031
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69746
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79803
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90211
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0099
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12146
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23693
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35654
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300088
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528423
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774964
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011833
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20947
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419734
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635195
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846911
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071982
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311592
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49433
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92422
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06725
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.216
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3708
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53774
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7169
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90384
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09914
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26446
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3526
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44387
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53677
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63115
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72885
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82998
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93467
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04304
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15522
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27133
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3916
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299579
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5279
(334.80, 7.15, 313.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774418
