¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956978
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298943
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626344
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981524
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36546
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78181
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0235
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57214
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2338
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82246
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6171
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81728
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57744
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292436
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50934
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742769
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994653
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268888
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580941
(335.31, 7.50, 356.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878566
