¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688307
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132891
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339328
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451043
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566845
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687057
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811761
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94202
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17199
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41444
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67038
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94087
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29676
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61179
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.856
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11248
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38221
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66619
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96544
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395346
(437.36, 13.86, 285.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61455
