¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13923
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57651
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39236
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79675
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3329
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7897
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94394
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10384
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2696
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4415
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62885
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83564
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05061
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2742
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36874
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46063
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55593
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65477
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75723
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86343
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346596
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592353
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858961
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149163
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466233
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798347
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162529
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563668
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01721
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356996
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724916
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12452
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96606
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36302
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72993
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26019
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69942
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85153
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00913
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17248
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3419
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51759
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71253
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9238
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14354
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25241
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34285
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43666
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53397
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63487
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73943
‡(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354187
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600587
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86795
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158935
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474627
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807387
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172443
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574654
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00599
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344885
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711816
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12303
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71958
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33488
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66452
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18907
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61202
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76199
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91744
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07852
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24553
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41873
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5984
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80111
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01714
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14004
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22905
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32145
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41729
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51666
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61966
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361712
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608772
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876789
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168637
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482822
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816377
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182309
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585548
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995096
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333117
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709009
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13226
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00148
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30788
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63228
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11959
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52741
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67538
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82869
(334.43, 7.05, 313.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98759
